Anio,Fecha,Segmento,Marca,Modelo,Valor,Modelo_Original,Archivo_Origen
2018,2018-01-01,Lujo Suv Grande,LINCOLN,LINCOLN NAVIGATOR CAMIONETA,0,LINCOLN NAVIGATOR CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Lujo Suv Grande,LINCOLN,LINCOLN NAVIGATOR CAMIONETA,0,LINCOLN NAVIGATOR CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Lujo Suv Grande,LINCOLN,LINCOLN NAVIGATOR CAMIONETA,0,LINCOLN NAVIGATOR CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Lujo Suv Grande,LINCOLN,LINCOLN NAVIGATOR CAMIONETA,2,LINCOLN NAVIGATOR CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Lujo Suv Grande,LINCOLN,LINCOLN NAVIGATOR CAMIONETA,0,LINCOLN NAVIGATOR CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Lujo Suv Grande,LINCOLN,LINCOLN NAVIGATOR CAMIONETA,0,LINCOLN NAVIGATOR CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Lujo Suv Grande,LINCOLN,LINCOLN NAVIGATOR CAMIONETA,1,LINCOLN NAVIGATOR CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Lujo Suv Grande,LINCOLN,LINCOLN NAVIGATOR CAMIONETA,0,LINCOLN NAVIGATOR CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Lujo Suv Grande,LINCOLN,LINCOLN NAVIGATOR CAMIONETA,0,LINCOLN NAVIGATOR CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Lujo Suv Grande,LINCOLN,LINCOLN NAVIGATOR CAMIONETA,2,LINCOLN NAVIGATOR CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Lujo Suv Grande,LINCOLN,LINCOLN NAVIGATOR CAMIONETA,2,LINCOLN NAVIGATOR CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Lujo Suv Grande,LINCOLN,LINCOLN NAVIGATOR CAMIONETA,2,LINCOLN NAVIGATOR CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Lujo Suv Grande,CADILLAC,CADILLAC ESCALADE CAMIONETA,1,CADILLAC ESCALADE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Lujo Suv Grande,CADILLAC,CADILLAC ESCALADE CAMIONETA,0,CADILLAC ESCALADE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Lujo Suv Grande,CADILLAC,CADILLAC ESCALADE CAMIONETA,1,CADILLAC ESCALADE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Lujo Suv Grande,CADILLAC,CADILLAC ESCALADE CAMIONETA,1,CADILLAC ESCALADE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Lujo Suv Grande,CADILLAC,CADILLAC ESCALADE CAMIONETA,1,CADILLAC ESCALADE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Lujo Suv Grande,CADILLAC,CADILLAC ESCALADE CAMIONETA,0,CADILLAC ESCALADE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Lujo Suv Grande,CADILLAC,CADILLAC ESCALADE CAMIONETA,0,CADILLAC ESCALADE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Lujo Suv Grande,CADILLAC,CADILLAC ESCALADE CAMIONETA,0,CADILLAC ESCALADE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Lujo Suv Grande,CADILLAC,CADILLAC ESCALADE CAMIONETA,0,CADILLAC ESCALADE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Lujo Suv Grande,CADILLAC,CADILLAC ESCALADE CAMIONETA,0,CADILLAC ESCALADE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Lujo Suv Grande,CADILLAC,CADILLAC ESCALADE CAMIONETA,0,CADILLAC ESCALADE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Lujo Suv Grande,CADILLAC,CADILLAC ESCALADE CAMIONETA,0,CADILLAC ESCALADE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Lujo Suv Grande,LAND ROVER,LAND ROVER RANGE CAMIONETA,0,LAND ROVER RANGE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Lujo Suv Grande,LAND ROVER,LAND ROVER RANGE CAMIONETA,0,LAND ROVER RANGE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Lujo Suv Grande,LAND ROVER,LAND ROVER RANGE CAMIONETA,0,LAND ROVER RANGE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Lujo Suv Grande,LAND ROVER,LAND ROVER RANGE CAMIONETA,1,LAND ROVER RANGE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Lujo Suv Grande,LAND ROVER,LAND ROVER RANGE CAMIONETA,0,LAND ROVER RANGE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Lujo Suv Grande,LAND ROVER,LAND ROVER RANGE CAMIONETA,1,LAND ROVER RANGE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Lujo Suv Grande,LAND ROVER,LAND ROVER RANGE CAMIONETA,0,LAND ROVER RANGE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Lujo Suv Grande,LAND ROVER,LAND ROVER RANGE CAMIONETA,1,LAND ROVER RANGE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Lujo Suv Grande,LAND ROVER,LAND ROVER RANGE CAMIONETA,0,LAND ROVER RANGE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Lujo Suv Grande,LAND ROVER,LAND ROVER RANGE CAMIONETA,0,LAND ROVER RANGE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Lujo Suv Grande,LAND ROVER,LAND ROVER RANGE CAMIONETA,1,LAND ROVER RANGE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Lujo Suv Grande,LAND ROVER,LAND ROVER RANGE CAMIONETA,0,LAND ROVER RANGE CAMIONETA,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Paneles pequeños,CHEVROLET,CHEVROLET N300 PANEL,28,CHEVROLET N300 PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Paneles pequeños,CHEVROLET,CHEVROLET N300 PANEL,29,CHEVROLET N300 PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Paneles pequeños,CHEVROLET,CHEVROLET N300 PANEL,14,CHEVROLET N300 PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Paneles pequeños,CHEVROLET,CHEVROLET N300 PANEL,16,CHEVROLET N300 PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Paneles pequeños,CHEVROLET,CHEVROLET N300 PANEL,28,CHEVROLET N300 PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Paneles pequeños,CHEVROLET,CHEVROLET N300 PANEL,41,CHEVROLET N300 PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Paneles pequeños,CHEVROLET,CHEVROLET N300 PANEL,7,CHEVROLET N300 PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Paneles pequeños,CHEVROLET,CHEVROLET N300 PANEL,16,CHEVROLET N300 PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Paneles pequeños,CHEVROLET,CHEVROLET N300 PANEL,11,CHEVROLET N300 PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Paneles pequeños,CHEVROLET,CHEVROLET N300 PANEL,11,CHEVROLET N300 PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Paneles pequeños,CHEVROLET,CHEVROLET N300 PANEL,9,CHEVROLET N300 PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Paneles pequeños,CHEVROLET,CHEVROLET N300 PANEL,8,CHEVROLET N300 PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Paneles pequeños,SUZUKI,SUZUKI APV PANEL,12,SUZUKI APV PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Paneles pequeños,SUZUKI,SUZUKI APV PANEL,10,SUZUKI APV PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Paneles pequeños,SUZUKI,SUZUKI APV PANEL,15,SUZUKI APV PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Paneles pequeños,SUZUKI,SUZUKI APV PANEL,32,SUZUKI APV PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Paneles pequeños,SUZUKI,SUZUKI APV PANEL,14,SUZUKI APV PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Paneles pequeños,SUZUKI,SUZUKI APV PANEL,8,SUZUKI APV PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Paneles pequeños,SUZUKI,SUZUKI APV PANEL,14,SUZUKI APV PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Paneles pequeños,SUZUKI,SUZUKI APV PANEL,5,SUZUKI APV PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Paneles pequeños,SUZUKI,SUZUKI APV PANEL,18,SUZUKI APV PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Paneles pequeños,SUZUKI,SUZUKI APV PANEL,11,SUZUKI APV PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Paneles pequeños,SUZUKI,SUZUKI APV PANEL,22,SUZUKI APV PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Paneles pequeños,SUZUKI,SUZUKI APV PANEL,27,SUZUKI APV PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Paneles pequeños,CHANGAN,CHANGAN PANEL,0,CHANGAN PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Paneles pequeños,CHANGAN,CHANGAN PANEL,1,CHANGAN PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Paneles pequeños,CHANGAN,CHANGAN PANEL,3,CHANGAN PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Paneles pequeños,CHANGAN,CHANGAN PANEL,2,CHANGAN PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Paneles pequeños,CHANGAN,CHANGAN PANEL,0,CHANGAN PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Paneles pequeños,CHANGAN,CHANGAN PANEL,0,CHANGAN PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Paneles pequeños,CHANGAN,CHANGAN PANEL,1,CHANGAN PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Paneles pequeños,CHANGAN,CHANGAN PANEL,4,CHANGAN PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Paneles pequeños,CHANGAN,CHANGAN PANEL,3,CHANGAN PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Paneles pequeños,CHANGAN,CHANGAN PANEL,0,CHANGAN PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Paneles pequeños,CHANGAN,CHANGAN PANEL,3,CHANGAN PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Paneles pequeños,CHANGAN,CHANGAN PANEL,0,CHANGAN PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Paneles pequeños,PEUGEOT,PEUGEOT PARTNER PANEL,0,PEUGEOT PARTNER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Paneles pequeños,PEUGEOT,PEUGEOT PARTNER PANEL,2,PEUGEOT PARTNER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Paneles pequeños,PEUGEOT,PEUGEOT PARTNER PANEL,3,PEUGEOT PARTNER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Paneles pequeños,PEUGEOT,PEUGEOT PARTNER PANEL,1,PEUGEOT PARTNER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Paneles pequeños,PEUGEOT,PEUGEOT PARTNER PANEL,1,PEUGEOT PARTNER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Paneles pequeños,PEUGEOT,PEUGEOT PARTNER PANEL,0,PEUGEOT PARTNER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Paneles pequeños,PEUGEOT,PEUGEOT PARTNER PANEL,0,PEUGEOT PARTNER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Paneles pequeños,PEUGEOT,PEUGEOT PARTNER PANEL,0,PEUGEOT PARTNER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Paneles pequeños,PEUGEOT,PEUGEOT PARTNER PANEL,6,PEUGEOT PARTNER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Paneles pequeños,PEUGEOT,PEUGEOT PARTNER PANEL,0,PEUGEOT PARTNER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Paneles pequeños,PEUGEOT,PEUGEOT PARTNER PANEL,0,PEUGEOT PARTNER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Paneles pequeños,PEUGEOT,PEUGEOT PARTNER PANEL,2,PEUGEOT PARTNER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Paneles pequeños,RENAULT,RENAULT DOKKER PANEL,1,RENAULT DOKKER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Paneles pequeños,RENAULT,RENAULT DOKKER PANEL,2,RENAULT DOKKER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Paneles pequeños,RENAULT,RENAULT DOKKER PANEL,0,RENAULT DOKKER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Paneles pequeños,RENAULT,RENAULT DOKKER PANEL,0,RENAULT DOKKER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Paneles pequeños,RENAULT,RENAULT DOKKER PANEL,0,RENAULT DOKKER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Paneles pequeños,RENAULT,RENAULT DOKKER PANEL,0,RENAULT DOKKER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Paneles pequeños,RENAULT,RENAULT DOKKER PANEL,0,RENAULT DOKKER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Paneles pequeños,RENAULT,RENAULT DOKKER PANEL,0,RENAULT DOKKER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Paneles pequeños,RENAULT,RENAULT DOKKER PANEL,0,RENAULT DOKKER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Paneles pequeños,RENAULT,RENAULT DOKKER PANEL,0,RENAULT DOKKER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Paneles pequeños,RENAULT,RENAULT DOKKER PANEL,0,RENAULT DOKKER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Paneles pequeños,RENAULT,RENAULT DOKKER PANEL,1,RENAULT DOKKER PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Paneles pequeños,BAIC,BAIC PANEL,0,BAIC PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Paneles pequeños,BAIC,BAIC PANEL,2,BAIC PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Paneles pequeños,BAIC,BAIC PANEL,0,BAIC PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Paneles pequeños,BAIC,BAIC PANEL,0,BAIC PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Paneles pequeños,BAIC,BAIC PANEL,0,BAIC PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Paneles pequeños,BAIC,BAIC PANEL,0,BAIC PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Paneles pequeños,BAIC,BAIC PANEL,0,BAIC PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Paneles pequeños,BAIC,BAIC PANEL,0,BAIC PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Paneles pequeños,BAIC,BAIC PANEL,0,BAIC PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Paneles pequeños,BAIC,BAIC PANEL,0,BAIC PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Paneles pequeños,BAIC,BAIC PANEL,0,BAIC PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Paneles pequeños,BAIC,BAIC PANEL,0,BAIC PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Paneles pequeños,FOTON,FOTON PANEL,0,FOTON PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Paneles pequeños,FOTON,FOTON PANEL,0,FOTON PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Paneles pequeños,FOTON,FOTON PANEL,0,FOTON PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Paneles pequeños,FOTON,FOTON PANEL,1,FOTON PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Paneles pequeños,FOTON,FOTON PANEL,0,FOTON PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Paneles pequeños,FOTON,FOTON PANEL,0,FOTON PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Paneles pequeños,FOTON,FOTON PANEL,0,FOTON PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Paneles pequeños,FOTON,FOTON PANEL,0,FOTON PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Paneles pequeños,FOTON,FOTON PANEL,0,FOTON PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Paneles pequeños,FOTON,FOTON PANEL,0,FOTON PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Paneles pequeños,FOTON,FOTON PANEL,1,FOTON PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Paneles pequeños,FOTON,FOTON PANEL,0,FOTON PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Paneles pequeños,DFSK,DFSK PANEL,0,DFSK PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Paneles pequeños,DFSK,DFSK PANEL,0,DFSK PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Paneles pequeños,DFSK,DFSK PANEL,0,DFSK PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Paneles pequeños,DFSK,DFSK PANEL,0,DFSK PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Paneles pequeños,DFSK,DFSK PANEL,0,DFSK PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Paneles pequeños,DFSK,DFSK PANEL,0,DFSK PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Paneles pequeños,DFSK,DFSK PANEL,0,DFSK PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Paneles pequeños,DFSK,DFSK PANEL,0,DFSK PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Paneles pequeños,DFSK,DFSK PANEL,0,DFSK PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Paneles pequeños,DFSK,DFSK PANEL,0,DFSK PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Paneles pequeños,DFSK,DFSK PANEL,0,DFSK PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Paneles pequeños,DFSK,DFSK PANEL,0,DFSK PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Paneles pequeños,VOLKSWAGEN,VOLKSWAGEN CADDY PANEL,0,VOLKSWAGEN CADDY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Paneles pequeños,VOLKSWAGEN,VOLKSWAGEN CADDY PANEL,0,VOLKSWAGEN CADDY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Paneles pequeños,VOLKSWAGEN,VOLKSWAGEN CADDY PANEL,0,VOLKSWAGEN CADDY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Paneles pequeños,VOLKSWAGEN,VOLKSWAGEN CADDY PANEL,0,VOLKSWAGEN CADDY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Paneles pequeños,VOLKSWAGEN,VOLKSWAGEN CADDY PANEL,0,VOLKSWAGEN CADDY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Paneles pequeños,VOLKSWAGEN,VOLKSWAGEN CADDY PANEL,0,VOLKSWAGEN CADDY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Paneles pequeños,VOLKSWAGEN,VOLKSWAGEN CADDY PANEL,0,VOLKSWAGEN CADDY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Paneles pequeños,VOLKSWAGEN,VOLKSWAGEN CADDY PANEL,0,VOLKSWAGEN CADDY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Paneles pequeños,VOLKSWAGEN,VOLKSWAGEN CADDY PANEL,0,VOLKSWAGEN CADDY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-10-01,Paneles pequeños,VOLKSWAGEN,VOLKSWAGEN CADDY PANEL,0,VOLKSWAGEN CADDY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-11-01,Paneles pequeños,VOLKSWAGEN,VOLKSWAGEN CADDY PANEL,0,VOLKSWAGEN CADDY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-12-01,Paneles pequeños,VOLKSWAGEN,VOLKSWAGEN CADDY PANEL,0,VOLKSWAGEN CADDY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-01-01,Paneles pequeños,JINBEI,JINBEI SY PANEL,0,JINBEI SY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-02-01,Paneles pequeños,JINBEI,JINBEI SY PANEL,0,JINBEI SY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-03-01,Paneles pequeños,JINBEI,JINBEI SY PANEL,0,JINBEI SY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-04-01,Paneles pequeños,JINBEI,JINBEI SY PANEL,0,JINBEI SY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-05-01,Paneles pequeños,JINBEI,JINBEI SY PANEL,0,JINBEI SY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-06-01,Paneles pequeños,JINBEI,JINBEI SY PANEL,0,JINBEI SY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-07-01,Paneles pequeños,JINBEI,JINBEI SY PANEL,0,JINBEI SY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-08-01,Paneles pequeños,JINBEI,JINBEI SY PANEL,0,JINBEI SY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
2018,2018-09-01,Paneles pequeños,JINBEI,JINBEI SY PANEL,0,JINBEI SY PANEL,CUADROS ESTADISTICOS DE DICIEMBRE-2018.xlsx
